sym,name,years_in,sector,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
INCY,Incyte,6,Health Care,47.97452380952381,18.180725806451612,8.015992063492064,4.666071428571429,8.302460317460318,7.116349206349206,4.833306772908367,7.148764940239044,8.399723320158103,4.765634920634921,13.46718253968254,15.708968253968253,19.2984,28.97611111111111,57.11432539682539,102.68781746031746,83.54432539682539,121.37768924302789,72.87478087649403,81.98186507936508,88.80533596837945,77.92845238095238,74.76581673306774,82.1095
IR,Ingersoll Rand,3,Industrials,,,,,,,,,,,,,,,,,,25.677018633540374,29.255458167330676,30.278333333333336,33.67616600790514,50.74043650793651,49.24155378486056,55.565999999999995
PODD,Insulet,0,Health Care,,,,,,,,19.362375,14.31122529644269,8.316746031746032,14.749960317460317,18.422698412698413,20.06564,30.595396825396826,40.45075396825397,31.791944444444443,34.85547619047619,51.67027888446215,86.49027888446216,124.38805555555555,208.42162055335967,278.8988492063492,249.85936254980078,292.6065
INTC,Intel,47,Information Technology,32.31972222222222,17.01625,13.62936507936508,13.873968253968252,15.089126984126985,14.869484126984128,12.10613545816733,14.505577689243028,12.621027667984189,11.19781746031746,14.005753968253968,15.368809523809524,17.97592,17.270753968253967,23.55734126984127,25.69738095238095,27.497460317460316,32.12298804780877,42.75617529880478,45.92059523809524,50.17909090909091,52.4059126984127,37.26231075697211,28.6565
ICE,Intercontinental Exchange,16,Financials,,,,,,6.22741935483871,12.113426294820716,26.338844621513946,19.730316205533594,16.016547619047618,19.524206349206352,21.44345238095238,23.171599999999998,31.17527777777778,36.27019841269841,42.574642857142855,47.95126984126984,59.05908366533865,69.94549800796813,81.22428571428571,92.76786561264822,117.11880952380952,107.46035856573705,106.2465
IFF,International Flavors & Fragrances,47,Materials,16.713293650793652,16.276370967741936,20.89900793650794,20.941230158730157,24.922698412698413,25.10718253968254,26.256613545816734,35.07868525896414,28.318893280632413,25.182499999999997,35.69583333333333,45.381706349206354,46.51188,63.706428571428575,79.59051587301587,94.74186507936508,105.57301587301588,118.27306772908366,120.35386454183266,118.85412698412699,112.75391304347826,134.28587301587302,114.20227091633467,111.05499999999999
IP,International Paper,66,Materials,15.918015873015873,16.87842741935484,18.04388888888889,17.629285714285714,19.986468253968255,16.533015873015874,17.203266932270918,18.830079681274903,13.33490118577075,9.42404761904762,14.15436507936508,16.780476190476193,20.72804,29.133333333333336,32.19031746031746,32.8743253968254,31.159920634920635,40.51254980079681,40.08649402390438,35.21734126984127,33.19189723320158,49.020833333333336,40.46235059760956,36.934000000000005
IPG,Interpublic Group of Companies (The),31,Communication Services,27.826825396825395,21.25943548387097,15.864087301587302,8.900714285714285,9.430277777777777,8.15777777777778,6.7539442231075695,7.707051792828685,5.2156521739130435,3.786825396825397,6.048730158730159,7.225119047619048,7.72108,10.825000000000001,13.686944444444444,15.955515873015873,17.68107142857143,17.9303984063745,18.862669322709163,18.88563492063492,17.196284584980237,30.796944444444446,30.855019920318725,35.43
INTU,Intuit,23,Information Technology,22.224126984126983,16.227298387096774,19.678373015873014,20.53781746031746,19.374722222222225,20.262857142857143,26.308924302788846,26.666215139442233,24.71181818181818,24.45420634920635,35.140476190476186,45.40638888888889,52.98164,59.76261904761905,75.50551587301587,91.07373015873017,100.81615079365079,129.53940239043825,189.739203187251,249.6743650793651,297.78584980237156,490.4233333333333,436.3596015936255,397.5845
ISRG,Intuitive Surgical,15,Health Care,2.697737226277372,1.8559274193548387,1.823968253968254,1.5636507936507937,2.4900396825396824,7.081190476190477,11.88410358565737,20.60597609561753,28.493992094861657,20.525079365079364,34.77686507936508,40.735396825396826,57.64276,49.99027777777778,49.18313492063492,56.33531746031746,70.69984126984127,102.39478087649402,159.90270916334663,177.33769841269842,209.13391304347826,303.69710317460317,246.07529880478089,257.8785
IVZ,Invesco,15,Financials,16.623174603174604,16.698064516129033,9.57047619047619,7.16936507936508,7.222738095238095,7.424801587301587,11.585378486055776,14.891593625498007,13.269446640316206,10.99718253968254,13.052738095238094,14.066825396825397,15.69124,21.27765873015873,26.020714285714288,26.25190476190476,21.92761904761905,25.720916334661354,21.434661354581674,15.617103174603175,11.317628458498024,23.29095238095238,18.163505976095617,18.668
INVH,Invitation Homes,1,Real Estate,,,,,,,,,,,,,,,,,,19.666363636363638,20.21458167330677,24.519920634920638,26.040869565217392,35.33857142857143,36.17900398406375,30.7605
IQV,IQVIA,6,Health Care,,,,,,,,,,,,,,43.95231707317073,53.498571428571424,68.76460317460318,70.73674603174604,89.2803984063745,110.58498007968129,143.94087301587302,151.02513833992094,233.1806746031746,218.90211155378486,219.696
IRM,Iron Mountain,14,Real Estate,4.004801587301587,4.811733870967742,5.326706349206349,6.6115079365079366,8.261666666666667,8.925079365079364,10.84410358565737,11.855179282868527,10.95415019762846,10.313571428571429,9.616904761904761,12.686944444444444,13.8916,15.424960317460318,17.16027777777778,20.017301587301585,22.115714285714287,25.20788844621514,24.751075697211157,25.822896825396825,23.68399209486166,38.48865079365079,48.42314741035856,51.344500000000004
JBHT,J.B. Hunt,8,Industrials,2.870515873015873,3.7581451612903227,5.397539682539683,8.299563492063491,14.027738095238094,17.096031746031745,18.75458167330677,23.11940239043825,26.69086956521739,24.78376984126984,31.151507936507937,38.53492063492063,49.6162,66.05690476190476,70.30952380952381,75.60412698412699,77.46567460317459,92.68247011952191,112.6296015936255,100.74857142857142,116.89905138339921,168.3671031746032,178.1790438247012,181.988
JKHY,Jack Henry & Associates,5,Financials,16.51511904761905,19.59592741935484,13.284126984126983,12.624087301587302,14.99984126984127,15.101031746031746,16.796932270916333,20.433984063745022,17.91822134387352,17.079920634920637,21.363690476190474,26.613611111111112,31.08516,43.330714285714286,52.255317460317464,63.39107142857143,78.00611111111111,95.49163346613547,126.87211155378486,133.96099206349206,160.49197628458498,158.45325396825396,184.2023107569721,178.572
J,Jacobs Solutions,16,Industrials,8.364047619047618,14.607943548387096,16.199444444444445,20.23547619047619,20.092738095238094,27.003333333333334,38.21980079681275,59.542270916334665,65.46916996047432,39.50015873015873,38.446507936507935,40.73992063492063,38.98788,52.568373015873014,51.72857142857143,39.92281746031746,46.35789682539683,54.123107569721114,64.1291235059761,78.9407142857143,89.07687747035574,129.91015873015874,126.47649402390438,123.37349999999999
JNJ,Johnson & Johnson,50,Health Care,24.833015873015874,29.290725806451615,32.92420634920635,30.519722222222224,33.066587301587305,38.99325396825397,38.32286852589642,40.361274900398406,42.0402766798419,38.65535714285714,42.93849206349206,45.494126984126986,49.70084,65.86805555555556,79.66722222222222,81.02646825396825,95.02892857142858,111.45326693227092,117.22705179282869,122.16480158730158,135.70486166007905,158.05492063492065,169.03852589641434,170.746
JCI,Johnson Controls,13,Industrials,51.73654761904762,56.21641129032258,22.96515873015873,19.815079365079363,32.59265873015873,32.730198412698414,29.897091633466136,24.751593625498007,12.314189723320156,9.584484126984126,13.148174603174605,16.131587301587302,19.59184,25.248055555555556,32.48047619047619,29.77,32.284841269841266,35.321354581673305,31.601075697211154,36.01396825396826,35.64679841897233,64.35154761904762,58.389322709163345,66.834
JPM,JPMorgan Chase,48,Financials,25.2825,22.846411290322582,15.858531746031746,18.187619047619048,23.33313492063492,22.553690476190475,28.469043824701192,31.85370517928287,27.476837944664034,25.204166666666666,28.794444444444444,28.40527777777778,29.168,39.70638888888889,45.73746031746032,51.53948412698413,54.53043650793651,78.36099601593625,96.34250996015936,101.97448412698412,98.53197628458499,148.4704365079365,125.47450199203186,138.1165
JNPR,Juniper Networks,17,Information Technology,111.6661111111111,35.61733870967742,7.560476190476191,10.897460317460316,19.970992063492062,19.076428571428572,14.22768924302789,21.962908366533863,19.05399209486166,18.07626984126984,23.684484126984128,24.562142857142856,15.41016,16.124484126984125,19.41654761904762,21.764365079365078,20.408809523809527,23.808804780876496,23.612669322709163,23.02873015873016,20.963043478260868,26.41876984126984,30.393625498007967,31.702499999999997
K,Kellogg's,34,Consumer Staples,12.884285714285715,14.724758064516129,18.04031746031746,18.46892857142857,23.46456349206349,25.897301587301587,28.128725099601596,31.936852589641433,31.52675889328063,29.38722222222222,34.311150793650796,36.416428571428575,36.33836,45.25944444444444,47.826865079365085,51.10845238095238,60.661944444444444,56.38091633466136,56.135019920318726,52.24496031746032,59.23371541501976,59.023690476190474,67.93653386454183,68.6415
KDP,Keurig Dr Pepper,1,Consumer Staples,,,,,,,,,2.5323493975903615,2.6041666666666665,4.131785714285715,4.604960317460318,5.2634799999999995,5.985515873015872,7.915912698412698,10.971587301587302,12.784126984126983,13.160517928286852,19.541553784860557,25.972738095238096,26.77600790513834,33.446468253968256,36.88227091633466,35.263999999999996
KEY,KeyCorp,29,Financials,9.862619047619049,12.308709677419355,13.374484126984127,14.094007936507937,17.73464285714286,19.446388888888887,22.40003984063745,21.53011952191235,10.798181818181819,4.455396825396825,5.553769841269841,5.577103174603175,5.8648,8.209603174603176,10.184603174603174,10.686825396825396,10.001944444444444,14.726932270916334,16.274262948207173,14.878333333333334,12.262252964426876,19.740396825396825,19.220637450199202,17.911
KEYS,Keysight,5,Information Technology,,,,,,,,,,,,,,,32.07156862745098,32.983492063492065,29.427936507936508,39.79824701195219,56.45589641434263,89.53440476190477,101.69138339920949,160.7404365079365,159.88330677290836,177.78900000000002
KMB,Kimberly-Clark,66,Consumer Staples,27.109246031746032,28.479758064516126,27.840357142857144,24.370039682539684,31.69964285714286,32.471111111111114,33.15003984063745,38.21474103585657,35.13592885375494,32.89555555555555,38.95313492063492,43.61055555555556,54.11968,68.59126984126983,79.94,87.28579365079365,101.17861111111111,101.9003984063745,93.86908366533865,114.42825396825396,128.81395256916997,125.96488095238095,126.4290438247012,133.0335
KIM,Kimco Realty,17,Real Estate,4.2812301587301596,5.299959677419356,5.808928571428571,7.58452380952381,10.137460317460317,12.732738095238096,17.713585657370515,20.41721115537849,15.69707509881423,6.223492063492063,8.569801587301589,10.19452380952381,11.63232,13.627063492063492,15.10484126984127,17.378690476190478,20.07611111111111,15.233187250996016,12.505378486055777,16.0175,11.981343873517787,19.44988095238095,21.53864541832669,21.3495
KMI,Kinder Morgan,11,Energy,,,,,,,,,,,,16.411339285714284,20.6436,23.10623015873016,23.59638888888889,23.764960317460318,13.678214285714285,14.457051792828684,12.937290836653386,15.784761904761906,12.840158102766798,15.045873015873015,17.27203187250996,18.298499999999997
KLAC,KLA Corporation,26,Information Technology,29.369603174603174,25.2225,25.277579365079365,25.571309523809525,25.181031746031746,25.567103174603172,25.721314741035858,29.66342629482072,19.822371541501976,16.01765873015873,19.13222222222222,25.810079365079368,30.52536,36.82734126984127,47.361785714285716,50.20928571428571,62.79,87.25294820717131,97.01099601593624,125.87603174603174,184.35158102766798,328.7190873015873,347.7740239043825,405.5555
KHC,Kraft Heinz,8,Consumer Staples,,,,,,,,,,,,,,,,54.49507936507936,62.23365079365079,66.19258964143427,48.33358565737051,27.432658730158728,27.37715415019763,35.198611111111106,36.92924302788845,40.576499999999996
KR,Kroger,66,Consumer Staples,7.691428571428571,9.115443548387097,7.137936507936508,6.1306746031746036,6.332896825396825,6.820674603174603,7.995617529880478,10.470677290836653,10.263241106719367,8.558849206349207,8.54623015873016,9.445277777777777,9.73648,15.039920634920636,20.857380952380954,31.973452380952384,30.674880952380953,23.53175298804781,25.15147410358566,23.43452380952381,30.462450592885375,37.7018253968254,48.2903187250996,44.7945
LHX,L3Harris,15,Industrials,9.795595238095236,9.26774193548387,10.53376984126984,10.496944444444445,16.784087301587302,23.390833333333333,29.48266932270916,37.115776892430276,32.63683794466404,25.957063492063494,34.68579365079365,32.95626984126984,35.22668,43.9418253968254,60.098055555555554,67.12170634920635,76.71329365079364,107.64298804780876,141.74808764940238,173.01869047619047,177.90928853754943,206.0831746031746,228.8460956175299,199.878
LH,LabCorp,19,Health Care,21.463849206349206,37.159516129032255,36.49527777777777,29.949484126984128,41.19587301587302,48.78746031746032,62.21788844621514,74.4902390438247,69.98316205533598,64.64968253968253,76.39424603174602,87.80313492063492,87.31475999999999,94.73253968253968,99.3440873015873,118.96357142857143,124.54404761904762,145.70745019920318,167.98402390438247,159.2822619047619,176.67517786561265,267.4269444444444,244.68366533864543,249.22449999999998
LRCX,Lam Research,11,Information Technology,28.552142857142858,21.54592741935484,15.987063492063491,17.656190476190474,21.838293650793652,26.60404761904762,39.82382470119522,44.21143426294821,29.39901185770751,25.045079365079363,35.29174603174604,39.40980158730159,32.9454,41.10349206349206,57.48603174603174,67.69833333333334,77.78630952380954,142.224780876494,162.6984860557769,197.691626984127,320.8115019762846,589.7522619047619,473.94665338645416,463.73900000000003
LW,Lamb Weston,5,Consumer Staples,,,,,,,,,,,,,,,,,31.359142857142857,42.080398406374506,63.022071713147405,68.14095238095238,67.29205533596837,69.30948412698413,72.3705577689243,96.487
LVS,Las Vegas Sands,4,Consumer Discretionary,,,,,32.29833333333333,26.478492063492062,44.61553784860558,66.08366533864542,33.40909090909091,6.883968253968254,19.323015873015873,29.390555555555554,31.997,43.78964285714286,53.36515873015873,39.88996031746032,41.81007936507936,52.821314741035856,61.282988047808765,57.54857142857143,51.857193675889334,49.26166666666667,38.941075697211154,54.5215
LDOS,Leidos,4,Industrials,,,,,,,24.33596153846154,23.784900398406375,24.624901185770753,23.505912698412697,21.93234126984127,19.395436507936505,15.541879999999999,21.430952380952384,24.013928571428572,28.504444444444445,34.816944444444445,50.68772908366534,59.85681274900398,72.38519841269841,92.49375494071145,96.4525,98.81055776892431,98.6775
LEN,Lennar,18,Consumer Discretionary,8.657301587301587,14.493870967741936,19.722023809523808,27.56940476190476,37.98313492063492,48.157539682539685,42.53804780876494,29.954422310756975,12.064664031620554,9.688650793650794,14.41531746031746,16.07611111111111,27.58964,34.56198412698413,37.61488095238096,45.96769841269842,41.5393253968254,49.46832669322709,50.140756972111554,49.727420634920634,63.24411067193676,96.20503968253968,82.1582470119522,97.211
LNC,Lincoln Financial,47,Financials,23.852142857142855,28.14302419354839,25.404206349206348,22.519603174603173,30.52563492063492,33.073055555555555,41.3786454183267,47.760637450199205,31.843913043478263,14.15123015873016,20.116111111111113,19.232896825396825,18.33328,30.660833333333333,41.59567460317461,44.7784126984127,38.339484126984125,59.43649402390438,58.85406374501992,53.29853174603174,36.63343873517787,60.90261904761904,51.639960159362545,31.887999999999998
LIN,Linde plc,31,Materials,13.125833333333334,15.63600806451613,18.66130952380952,21.091468253968255,27.311349206349206,33.541468253968254,40.13876494023904,52.96733067729083,59.81893280632411,55.42095238095238,65.48531746031746,78.96964285714286,87.03616000000001,96.5677380952381,108.68706349206349,99.7706746031746,100.2279365079365,119.12601593625499,145.4103187250996,176.47186507936507,210.88426877470357,287.55027777777775,301.81211155378486,323.414
LYV,Live Nation Entertainment,4,Communication Services,,,,,,12.215714285714286,20.146254980079682,20.83804780876494,11.702094861660079,5.771269841269841,11.357896825396825,9.913611111111111,9.15304,15.071309523809523,23.153373015873015,25.95234126984127,24.59269841269841,36.1501593625498,47.6611952191235,64.76047619047618,55.06604743083004,89.67920634920635,93.39430278884463,74.9025
LKQ,LKQ Corporation,7,Consumer Discretionary,,,,2.0483606557377048,2.183452380952381,3.1369444444444445,5.220199203187251,6.930358565737052,8.60494071146245,7.862182539682539,9.85575396825397,12.471626984126983,17.5006,26.18952380952381,26.805119047619048,27.510595238095238,31.038809523809523,32.63310756972111,32.56852589641434,28.247579365079368,28.651739130434784,47.35230158730159,50.643545816733074,56.352999999999994
LMT,Lockheed Martin,66,Industrials,14.674126984126984,22.616774193548387,33.89972222222222,28.177182539682537,30.6365873015873,36.77599206349206,47.99701195219124,62.43278884462151,62.97652173913043,49.25337301587302,50.49496031746032,53.57753968253969,64.36852,85.92234126984127,133.26623015873014,164.80888888888887,199.22650793650794,247.36709163346615,283.55458167330676,314.609246031746,352.1684584980237,342.00345238095235,423.35390438247015,455.092
L,Loews Corporation,28,Financials,9.716150793650792,15.94766129032258,14.959960317460316,12.814484126984127,17.619880952380953,24.39845238095238,32.56792828685259,42.92354581673307,36.9594466403162,26.82496031746032,34.264801587301584,37.28138888888889,37.84228,43.164841269841276,41.312579365079365,37.35662698412699,39.00400793650794,46.28673306772908,48.35705179282869,49.24718253968254,38.676126482213434,53.59412698412698,58.78772908366533,59.6785
LOW,Lowe's,39,Consumer Discretionary,8.615873015873015,12.62524193548387,15.810912698412698,17.574007936507936,20.168849206349208,22.71936507936508,23.138247011952192,22.51637450199203,17.32272727272727,15.840039682539683,18.327896825396827,19.07297619047619,24.51548,36.452301587301584,44.15253968253968,62.3968253968254,65.74777777777777,71.69633466135458,88.7393625498008,99.82555555555555,129.47806324110672,195.65265873015875,201.42709163346612,203.80599999999998
LYB,LyondellBasell,11,Materials,,,,,,,,,,,11.091445086705201,18.053650793650796,26.79184,43.49043650793651,61.84861111111111,61.93809523809524,56.802817460317456,67.14470119521913,79.83187250996015,68.27714285714286,59.31675889328063,87.26007936507936,86.92537848605578,90.6485
MTB,M&T Bank,19,Financials,26.132738095238093,40.6108064516129,46.293214285714285,50.30154761904762,55.93611111111111,63.11714285714286,71.6798406374502,66.77741035856575,49.94501976284585,36.397579365079366,57.99801587301587,59.46857142857143,66.71108,84.97904761904762,96.4586507936508,100.34309523809523,99.6502380952381,137.13135458167332,151.80011952191236,144.46063492063493,107.26229249011858,141.40718253968254,167.51533864541832,149.8015
MRO,Marathon Oil,66,Energy,4.619206349206349,5.3321774193548395,4.799087301587301,5.163650793650794,7.346111111111111,11.271746031746032,17.298764940239042,23.7303984063745,19.091501976284583,13.817857142857143,15.401111111111112,22.928571428571427,24.374,29.515198412698414,30.892539682539685,20.273253968253968,12.294285714285714,13.262071713147412,17.693027888446213,13.521190476190476,6.104347826086957,12.220992063492064,25.002350597609563,27.069499999999998
MPC,Marathon Petroleum,12,Energy,,,,,,,,,,,,12.607878787878787,16.76772,28.01293650793651,32.70956349206349,38.8375,31.752222222222223,44.09681274900398,61.21147410358566,50.24043650793651,33.64893280632411,55.034325396825395,92.75115537848606,121.86749999999999
MKTX,MarketAxess,4,Financials,,,,,16.83871794871795,10.306825396825397,9.991115537848605,13.732430278884463,7.252292490118577,8.992698412698411,14.139087301587303,22.447182539682537,29.28612,46.49269841269841,55.77793650793651,86.67361111111111,135.62523809523807,180.5414342629482,196.2578486055777,303.32380952380953,455.16687747035576,457.84682539682535,285.00585657370516,330.4945
MAR,Marriott International,25,Consumer Discretionary,13.559722222222224,15.962056451612904,14.100555555555555,14.880674603174603,19.263571428571428,25.44424603174603,29.836972111553784,34.78422310756972,22.31644268774704,18.001150793650794,27.739007936507935,28.128888888888888,33.0856,38.175000000000004,58.11281746031746,70.32912698412697,65.55083333333334,98.77254980079681,125.27609561752988,126.84357142857144,103.90478260869565,143.27416666666664,158.4475697211155,161.60899999999998
MMC,Marsh McLennan,36,Financials,31.965833333333336,30.258387096774193,29.84706349206349,29.5040873015873,27.013373015873015,19.635595238095238,19.614980079681274,19.766972111553784,19.41415019762846,15.863531746031747,18.25424603174603,23.24361111111111,26.935119999999998,34.266468253968256,43.728095238095236,49.07424603174603,56.76277777777778,70.38091633466135,77.0113545816733,91.84920634920636,104.84814229249012,138.79797619047616,158.98972111553783,171.2125
MLM,Martin Marietta Materials,9,Materials,31.658690476190475,33.04846774193548,28.29702380952381,27.22484126984127,36.254603174603176,52.46222222222222,74.0713545816733,110.42812749003984,85.1102766798419,71.96527777777777,73.13452380952381,68.98726190476191,73.22416,91.52567460317461,112.93265873015872,137.9009126984127,168.96587301587303,206.7999203187251,195.59171314741036,223.17408730158732,223.9701976284585,357.39599206349203,349.89322709163343,347.787
MAS,Masco,42,Industrials,10.514285714285714,12.682983870967742,13.472817460317462,13.21281746031746,18.092896825396824,19.141984126984127,17.97211155378486,16.988247011952193,10.900513833992095,7.528611111111111,9.182579365079366,8.244047619047619,10.38932,15.51531746031746,17.50297619047619,22.636031746031744,28.70519841269841,34.21697211155378,35.135059760956175,37.7922619047619,47.42893280632411,58.416666666666664,52.21609561752988,50.186
MA,Mastercard,15,Financials,,,,,,,6.167960526315789,13.306494023904381,19.8101581027668,17.531031746031744,21.455079365079367,28.005000000000003,40.52836,57.84111111111112,73.51162698412699,88.43527777777777,92.21257936507936,123.48836653386455,186.92266932270914,251.27619047619046,305.0796442687747,354.25865079365076,339.62868525896414,370.84749999999997
MTCH,Match Group,2,Communication Services,5.304722222222222,5.66766129032258,6.299960317460317,7.88654761904762,6.814285714285714,5.817063492063492,6.424183266932271,7.247768924302789,4.427826086956522,4.344404761904761,6.1543253968253975,9.112579365079364,12.14068,12.957063492063492,17.79126984126984,18.33357142857143,13.895277777777778,19.920677290836654,41.4499203187251,67.43468253968254,99.07407114624506,148.47373015873015,74.67139442231075,47.653
MKC,McCormick & Company,20,Consumer Staples,4.941111111111112,6.7377419354838715,7.884880952380953,8.819444444444445,11.674444444444445,11.768968253968255,12.494183266932271,13.53027888446215,13.432529644268774,12.445039682539683,15.848611111111111,19.33075396825397,23.947680000000002,29.192261904761903,30.025198412698415,34.91603174603175,42.79488095238095,44.928685258964144,55.4894422310757,72.77083333333333,84.51774703557312,84.84857142857143,88.08426294820718,79.952
MCD,McDonald's,53,Consumer Discretionary,18.909166666666664,16.199112903225807,13.925595238095237,11.780992063492063,16.519444444444442,19.2715873015873,22.703266932270918,32.24067729083665,38.01169960474308,38.842619047619046,49.623571428571424,60.61103174603174,68.6958,74.63666666666666,76.43242063492065,82.37571428571428,101.78369047619049,129.81322709163345,148.4275298804781,181.64400793650793,188.5993675889328,225.66071428571428,249.34980079681276,266.985
MCK,McKesson,24,Health Care,20.429007936507936,29.035282258064516,28.201865079365078,26.02166666666667,25.931507936507934,36.60896825396826,44.235896414342626,51.93370517928287,46.02944664031621,43.46734126984127,57.82194444444444,71.77281746031746,81.3386,114.19305555555556,174.2156746031746,199.31607142857143,157.7456746031746,142.63099601593623,132.99458167330678,128.63063492063492,149.09652173913042,196.61714285714285,326.88374501992035,378.594
MDT,Medtronic,37,Health Care,34.82265873015873,31.618548387096773,30.433769841269843,32.59678571428571,34.31833333333333,37.6063492063492,35.589601593625495,36.774860557768925,33.636758893280636,25.69448412698413,29.089841269841273,28.380912698412697,31.37268,41.50369047619048,51.901785714285715,63.07468253968254,68.86289682539683,71.09589641434263,78.52525896414343,89.85630952380953,95.87671936758893,115.8384126984127,91.71725099601593,79.908
MRK,Merck & Co.,66,Health Care,30.176468253968256,29.648629032258064,22.998849206349206,23.720396825396826,20.019722222222224,15.292738095238095,20.050756972111554,27.459163346613547,20.731146245059286,17.4884126984127,22.24607142857143,22.024603174603175,27.86364,32.55301587301587,41.50198412698413,42.33376984126984,44.48099206349206,49.58721115537848,52.79266932270916,69.54785714285715,70.39134387351778,71.65317460317459,87.72498007968127,109.2305
META,Meta Platforms,10,Communication Services,,,,,,,,,,,,,24.67309677419355,35.48115079365079,68.76234126984127,88.77285714285713,117.03587301587302,156.5761752988048,171.51095617529882,181.63750000000002,234.5508695652174,321.1662301587302,180.1876892430279,137.2495
MET,MetLife,23,Financials,12.613636363636363,16.059032258064516,15.515555555555556,15.74075396825397,20.013214285714284,25.21202380952381,30.041035856573707,36.929442231075704,29.20687747035573,18.509484126984127,24.295198412698415,23.94623015873016,21.40284,28.727539682539682,35.143968253968254,34.99178571428572,31.605674603174602,39.90199203187251,38.70701195219123,41.00833333333333,36.61205533596838,57.467817460317455,65.94123505976096,71.1525
MTD,Mettler Toledo,7,Health Care,41.810833333333335,45.636491935483875,36.84154761904762,35.61055555555556,46.145,50.680238095238096,64.48139442231076,97.54334661354582,94.29640316205534,77.84083333333334,119.19670634920635,158.70361111111112,171.31192000000001,223.95662698412698,255.77150793650793,318.9520634920635,375.5649206349206,561.708047808765,591.7039442231076,715.7545238095239,880.1990118577075,1369.1967063492064,1319.6959760956177,1520.2620000000002
MGM,MGM Resorts,6,Consumer Discretionary,13.883650793650792,12.991895161290321,16.238253968253968,15.246507936507935,22.576626984126985,36.98123015873016,39.309203187251,74.12466135458168,37.32671936758893,7.809325396825397,11.233611111111111,11.866865079365079,10.9182,15.329325396825396,22.96623015873016,19.667857142857144,22.334722222222222,29.26533864541833,29.495697211155377,27.84357142857143,21.790592885375496,40.51777777777777,36.46083665338645,38.641
MCHP,Microchip Technology,16,Information Technology,6.99670634920635,5.869354838709677,7.428055555555556,7.461825396825398,8.391666666666666,8.64813492063492,10.340159362549802,11.20585657370518,9.552687747035574,8.090992063492063,10.759007936507937,13.446031746031746,13.20316,15.656111111111112,19.44980158730159,20.265198412698414,24.17515873015873,37.04932270916334,39.984860557768926,42.57190476190477,49.71217391304348,74.69809523809523,68.09737051792828,74.071
MU,Micron Technology,29,Information Technology,55.85547619047619,35.5666935483871,22.656944444444445,11.35515873015873,13.497777777777777,11.521428571428572,15.330517928286852,11.271314741035857,5.529367588932806,5.80095238095238,8.552103174603175,8.064801587301586,6.57868,13.261388888888888,28.90503968253968,22.100357142857142,14.018373015873017,31.801553784860555,47.117171314741036,42.0581746031746,51.45561264822135,79.75261904761905,65.9910358565737,58.16799999999999
MSFT,Microsoft,29,Information Technology,23.776706349206346,19.509838709677418,17.016626984126983,16.35063492063492,17.347261904761904,18.317500000000003,18.862709163346615,22.153944223107572,19.657984189723322,17.375039682539683,20.85047619047619,20.55654761904762,24.17316,27.158809523809524,36.51400793650794,41.248492063492066,50.13654761904762,66.95625498007968,95.78211155378487,125.62095238095237,188.24521739130435,271.71253968253967,266.8740637450199,236.6875
MAA,Mid-America Apartment Communities,7,Real Estate,7.3695634920634925,8.646532258064516,9.816666666666668,11.935674603174602,16.95329365079365,20.94484126984127,28.846055776892428,28.03661354581673,26.467984189723317,22.836349206349208,34.95924603174603,42.05043650793651,44.93264,47.04071428571429,52.10785714285714,61.929563492063494,77.63690476190476,85.70470119521913,83.21741035856573,106.63178571428571,111.57339920948617,165.60944444444445,176.74589641434264,158.655
MRNA,Moderna,2,Health Care,,,,,,,,,,,,,,,,,,,16.43375,18.119246031746034,62.504150197628455,247.67523809523811,156.62290836653386,187.4435
MHK,Mohawk Industries,10,Consumer Discretionary,23.168650793650794,37.21266129032258,56.98412698412698,61.81496031746032,78.43904761904761,84.7956746031746,76.52123505976097,87.08075697211156,63.36498023715415,40.32813492063492,52.24321428571429,55.45416666666667,71.90124,119.11813492063492,139.87210317460315,187.18027777777777,192.83579365079365,243.33772908366532,201.14067729083663,133.27916666666667,104.15786561264822,185.75968253968256,124.05342629482071,115.15650000000001
MOH,Molina Healthcare,1,Health Care,,,,16.211653543307087,23.202103174603177,24.516031746031747,22.51442231075697,22.52772908366534,18.365335968379448,13.970079365079366,17.452896825396827,22.32777777777778,26.952759999999998,34.158055555555556,42.59376984126984,65.54301587301588,55.62027777777777,62.786015936254984,106.70342629482072,131.86662698412698,173.44711462450593,259.39476190476194,318.0222310756972,300.8635
TAP,Molson Coors Beverage Company,47,Consumer Staples,18.474444444444448,17.58891129032258,19.890714285714285,17.473253968253967,22.38234126984127,22.522539682539684,23.505657370517927,32.79346613545817,35.34691699604743,31.170436507936508,33.31531746031746,33.45896825396825,33.29432,40.326230158730155,55.3727380952381,65.95412698412697,84.18583333333333,78.46342629482072,61.11800796812749,52.31154761904762,39.70446640316205,47.42924603174603,51.22764940239043,50.391000000000005
MDLZ,Mondelez International,11,Consumer Staples,,12.698235294117648,15.21952380952381,12.374484126984127,13.220476190476191,13.185952380952381,13.932390438247014,14.93199203187251,13.977588932806324,12.51388888888889,15.032103174603176,17.57654761904762,21.004360000000002,25.363690476190474,30.198650793650796,34.928730158730154,37.20146825396826,38.40091633466135,38.082071713147414,47.606587301587304,51.495889328063235,58.35055555555556,62.45737051792828,65.816
